244 24 25 21 25 244 25 244 25 0 244 24 25  = 1
219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 6
150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150  = 2
244 0 24 25 42 244 244 0 24 25  = 1
121 114 115 121 114 115 121 114 115 121 114 115 121 114 115  = 2
24 25 42 24 25 24 25 42 24 25 42 24 25 42  = 4
219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115  = 2
24 25 42 21 24 25 21 21  = 1
244 24 25 21 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 21 25 244 24 25 21 25 244 25  = 1
244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 42  = 1
244 244 0 24 25 24 25 24 25  = 3
244 24 25 21 25 244 25 244 24 25 21 25 21 244 25 21 37 21 24 25 21 25 21 25 21 42 42  = 1
244 24 25 244 24 25  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42  = 2
24 25 244 21 0 24 25 42 244 244 21 0 24 25 42 244 21 0 24 25 42  = 1
37 21 21 21 0 42 42 42 42  = 4
219 150 121 114 115 219 219 150 121 114 115  = 1
244 24 25 42 244 24 25  = 2
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71  = 1
24 25 42 21 21  = 4
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115  = 1
21 0 24 25 42 21 24 25 21 244 244 21 0 24 25 42 24 25 42  = 1
244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42  = 1
244 24 25 244 24 25 244 25 244 24 25  = 5
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 2
244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 2
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274  = 2
24 25 24 25 24 25 244 24 25 24 25 42 244 24 25 42 24 25 42 24 25 42  = 1
24 25 24 25 24 25 42 24 25 42 24 25 42 244 24 25 42  = 1
123 123 123 123 123 123 123 123 123 123  = 1
24 25 244 24 25 244  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25  = 1
73 73 73 73 73 73 73 73  = 3
24 25 42 21 244 0 24 25 21  = 2
274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
24 25 42 244 24 25  = 5
69 69 69 69  = 3
219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116  = 8
21 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
21 21 0 24 25 21 21 0 21 24 25 21  = 1
244 244 244 0 24 25 42 21  = 2
244 24 25 244 24 25 21 25  = 2
219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115  = 1
65  = 2
24 25 244 21 24 25 21 21 0 24 25 42 244 244 0 24 25 42  = 1
244 244 24 25 42 21 24 25 21 24 25 42  = 2
82  = 1
219 150 121 114 115 219 219 219 219 219  = 2
71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123  = 1
274 274 274 274 274 274 274 274 274 274 274 274  = 9
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 42  = 2
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 121  = 3
244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 2
21 24 25 21 25 244 25 244 25  = 2
244 24 25 21 25 21 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25  = 1
24 25 24 25 24 25 24 25  = 4
244 244 21 0 24 25 24 25 24 25 21  = 1
71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123  = 4
154 123 123 123 123 123 123 123 123  = 4
244 244 21 0 24 25 24 25 24 25  = 1
215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215  = 4
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 2
24 25 42 21 24 25 21 244 244 24 25 42  = 1
24 25 244 21 0 24 25 244 244 21 0 24 25 21  = 1
187  = 1
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71  = 1
244 24 25 244 25 21 25 21 25  = 2
219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274  = 1
21 24 25 244 25  = 2
21 21 0 24 25 42  = 3
24 25 244 244 0 24 25 244 244 21 0 24 25 244 244 21 0 24 25  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25  = 1
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71  = 4
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25  = 5
244 0 24 25 244 21 0 24 25 42 244 21 0 24 25 42 21 0 24 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25  = 2
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42  = 4
37 21 21 21 0  = 6
219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219  = 1
73 73 73 73 73 73 73 73 73 73 73 73 73 73  = 1
244 21 0 24 25 244 0 24 25 244 21 0 24 25  = 1
37 21 21 21 21 0 42 42  = 4
244 24 25 21 0 24 25 244 0 24 25  = 1
244 24 25 21 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42  = 1
154 123 123 123 123 123 123 123 123 123 123 123 123  = 3
244 21 21 0 24 25  = 2
150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
244 24 25 24 25 24 25 244 21 0 21 24 25 21  = 1
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
244 24 25 21 25 244 25 244 24 25 21 25 21 244 25 21 37 21 24 25 21 25 21 25 21 0 21 42 42 244 24 25 21 25 244 25 244 0 42  = 1
215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215  = 1
48  = 4
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 5
24 25 24 25 24 25 42 21 0 24 25 42 24 25 42 24 25 42  = 1
244 24 25 21 25 37 21 24 25 21 25 21 42 42  = 1
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 1
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 4
51 51 51 51 51 51 51  = 1
244 244 21  = 1
24 25 25 25  = 3
81  = 5
244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25  = 1
244 0 24 25 21 24 25 21 24 25 42  = 3
24 25 244 244 21 0 24 25 244 244 24 25  = 1
274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274  = 4
219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 2
219 150 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
69 69 69 69 69  = 1
203  = 1
244 24 25 24 25 24 25 21 24 25 21 24 25 42 24 25 42 244 24 25 42 244 24 25 42 24 25 42 244 24 25 42  = 1
244 244 244 0 24 25 244 24 25 24 25 21 244 244 0 24 25 21 244 24 25 42 244 21 0 24 25 42 244 21 0 24 25 42 244 21 0 24 25 42  = 1
244 244 0 24 25 42 244 0 21 24 25 21 244 0 24 25 42 24 25 42  = 1
226 226 226 226 226 226 226 226 226 226 226 226  = 2
244 24 25 21 25 244 25 244 24 25 21 25 21 25 21 25 21 24 25 244 24 25 21 25 21 25 42 244 24 25 21 25 21 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42  = 8
24 25 244 21 21 0 24 25 244 21 21 0 24 25 21 24 25 21 244 0 24 25 42  = 1
37 21 21 21 0 42 42 42  = 1
21 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
0 244 168  = 1
244 244 21 0 24 25 24 25 244 244 21 0 24 25 42 24 25 42 244 21 0 24 25 42  = 1
244 24 25 21 25 244 25 244 25 0 37 21 24 25 21 25 21 42  = 1
24 25 24 25 24 25 24 25 24 25 42  = 5
244 0 24 25 24 25  = 1
21 0 24 25 42 21 0 24 25 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 21 25 244 25 21 24 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
244 0 24 25 24 25 24 25 42  = 2
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
226 226 226 226 226 226 226 226 226 226 226 226 226 226 226  = 1
244 24 25 37 21 24 25 21 25 21 42 21 24 25  = 3
244 244 0 24 25 42 244 244 244 0 24 25  = 1
153  = 7
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42  = 1
71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123  = 2
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
244 24 25 21 25 244 25 244 25 0 37 21 24 25 21 25 21 25 21 25 0 21 42 37 21 24 25 21 25 21 25 21 25 0 21 42 42  = 1
244 244 0 24 25 42 24 25 244 21 0 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42  = 3
244 24 25 21 25 21 25 244 24 25 21 25 21 25 21 25  = 1
244 24 25 24 25 244 24 25 244 24 25 244 244 24 25 42  = 2
24 25 244 21 0 24 25 244 24 25 42 24 25 42 244 24 25 244 24 25 244 24 25  = 1
219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
244 24 25 24 25 24 25 42 24 25 42  = 1
150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150  = 7
244 24 25 24 25 24 25 244 244 0 24 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25  = 1
75  = 7
116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116  = 4
24 25 42 21 24 25 21 244 0 24 25 42  = 2
219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
24 25 42 24 25 24 25 42 24 25 42  = 1
244 244 24 25 24 25 24 25  = 1
244 24 25 24 25 24 25 42  = 1
302  = 2
244 24 25 21 25 244 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25  = 1
219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 219 121 114 115 219 121 114 115  = 1
93 274  = 2
24 25 21 24 25 42 24 25  = 1
205  = 4
244 244 0 24 25 42 21 244 24 25 21  = 1
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 1
21 21 0 24 25 244 24 25  = 1
24 25 21 244 0 24 25 21  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115  = 1
244 244 21 0 24 25 24 25  = 1
215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215  = 1
244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 25 0 21 42 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 21 25 37 21 24 25 21 25 21 25 21 42 42  = 1
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42  = 2
244 21 0 24 25 244 24 25  = 1
